jurisdiction,issuing_body,source_collection,document_title,document_type,file_format,page_count,source_url,retrieval_date,sha256,notes,license_tier,license_name,license_url,attribution_required,confidence_level,caveats,needs_legal_review,applies_per_doc_review
Australia,Parliament of Australia,FederalRegister,Corporations Act 2001 Vol5,Act,PDF,735,,2026-05-24,fbadc7107ca6b8411a5cd0e0de3421239a501b6fb40732eeefcd2b81c4665cdd,title:filename; type:filename,Tier 1,CC BY 4.0,https://www.legislation.gov.au/terms-of-use,yes — Sourced from the Federal Register of Legislation at [full date of download]. For the latest information on Australian Government law please go to https://www.legislation.gov.au.,clear,Commonwealth Coat of Arms excluded from CC BY 4.0 licence; Third-party copyrighted material excluded — permission required from third-party copyright holders; Different attribution string required for modified vs unmodified content; Must include a link to the relevant page or the Legislation Register homepage,FALSE,TRUE
Australia,Parliament of Australia,FederalRegister,Corporations Act 2001 Vol6,Act,PDF,696,,2026-05-24,8bf0220925ce30cb31eab96595a7053a8a47195f0ef7c6bc13e688df2ad89382,title:filename; type:filename,Tier 1,CC BY 4.0,https://www.legislation.gov.au/terms-of-use,yes — Sourced from the Federal Register of Legislation at [full date of download]. For the latest information on Australian Government law please go to https://www.legislation.gov.au.,clear,Commonwealth Coat of Arms excluded from CC BY 4.0 licence; Third-party copyrighted material excluded — permission required from third-party copyright holders; Different attribution string required for modified vs unmodified content; Must include a link to the relevant page or the Legislation Register homepage,FALSE,TRUE
Australia,Parliament of Australia,FederalRegister,Privacy Act 1988,Act,PDF,448,,2026-05-24,6c3ed2e60520c1855cef46ca019d078d9cbad927ddf21adb5610595700b807fe,title:filename; type:filename,Tier 1,CC BY 4.0,https://www.legislation.gov.au/terms-of-use,yes — Sourced from the Federal Register of Legislation at [full date of download]. For the latest information on Australian Government law please go to https://www.legislation.gov.au.,clear,Commonwealth Coat of Arms excluded from CC BY 4.0 licence; Third-party copyrighted material excluded — permission required from third-party copyright holders; Different attribution string required for modified vs unmodified content; Must include a link to the relevant page or the Legislation Register homepage,FALSE,TRUE
Australia,Office of the Australian Information Commissioner (OAIC),OAIC,APP Guidelines Chapter11 Security,OAIC Guidelines,PDF,10,,2026-05-24,bf6678f0d7d9a383c852239cbcccd51eb5b161b5bd881b83ef7755ebbf7e745e,title:filename; type:header,Tier 1,CC BY 4.0 International,https://www.oaic.gov.au/about-the-OAIC/copyright,yes — Office of the Australian Information Commissioner website – www.oaic.gov.au © Commonwealth of Australia,clear,Commonwealth Coat of Arms excluded from CC BY licence; OAIC logo excluded; Trademarked material excluded; Third-party content excluded — must be cleared separately; Images and photographs excluded from default CC BY coverage,FALSE,TRUE
Australia,Office of the Australian Information Commissioner (OAIC),OAIC,APP Guidelines Chapter6 UseDisclosure,OAIC Guidelines,PDF,17,,2026-05-24,517fbf9f538476f1e3a1eba1bd8f8bab6ef8e424fd0bad45e987a03313732e6d,title:filename; type:header,Tier 1,CC BY 4.0 International,https://www.oaic.gov.au/about-the-OAIC/copyright,yes — Office of the Australian Information Commissioner website – www.oaic.gov.au © Commonwealth of Australia,clear,Commonwealth Coat of Arms excluded from CC BY licence; OAIC logo excluded; Trademarked material excluded; Third-party content excluded — must be cleared separately; Images and photographs excluded from default CC BY coverage,FALSE,TRUE
Australia,Office of the Australian Information Commissioner (OAIC),OAIC,APP Guidelines Consolidated,APP Guidelines,PDF,217,,2026-05-24,f9ea5fb6d86aeb752fb26cd3c98df636398ce9e6750c1ae10dee5269b4fa6f5e,title:filename; type:header | retitled to match on-disk filename for supersession-annotation lookup,Tier 1,CC BY 4.0 International,https://www.oaic.gov.au/about-the-OAIC/copyright,yes — Office of the Australian Information Commissioner website – www.oaic.gov.au © Commonwealth of Australia,clear,Commonwealth Coat of Arms excluded from CC BY licence; OAIC logo excluded; Trademarked material excluded; Third-party content excluded — must be cleared separately; Images and photographs excluded from default CC BY coverage,FALSE,TRUE
Australia,Office of the Australian Information Commissioner (OAIC),OAIC,APP Guidelines July 2019,APP Guidelines,PDF,213,,2026-05-24,e9f6b0a9e797777d06c23cb3bee4285961fbab4deac392ff686b8aeaccda6c94,title:filename; type:header,Tier 1,CC BY 4.0 International,https://www.oaic.gov.au/about-the-OAIC/copyright,yes — Office of the Australian Information Commissioner website – www.oaic.gov.au © Commonwealth of Australia,clear,Commonwealth Coat of Arms excluded from CC BY licence; OAIC logo excluded; Trademarked material excluded; Third-party content excluded — must be cleared separately; Images and photographs excluded from default CC BY coverage,FALSE,TRUE
Australia,Reserve Bank of Australia (RBA),RBA,Payment Systems (Regulation) Act 1998,RBA publication,PDF,65,,2026-05-24,4abc20710565729c1b7a79fa681baf2677b3cc213df4faecf7bc5922c5541bc0,title:pdf_metadata; type:body-default,Tier 1,CC BY 4.0,https://www.rba.gov.au/copyright/,yes — Source: Reserve Bank of Australia [year],clear,RBA logo excluded (restricted per Logo Use Guidelines); Banknote images excluded (separate reproduction rules); Third-party content requires separate permission; Cash rate and financial data subject to special conditions; Multimedia content restricted to educational use (except Image Library photographs); Site infrastructure (scripts/stylesheets) excluded; Cannot charge fees without disclosing that RBA publishes free versions,FALSE,FALSE
Australia,The Treasury (Commonwealth of Australia),Treasury,2023 Regulating Digital Asset Platforms Proposal,Proposal Paper,PDF,59,,2026-05-24,550958b067dc6726d7fabe673653e2ea0df00521b6d2ae91b2384646ee6f4ed4,title:filename; type:header,Tier 1,CC BY 4.0,https://treasury.gov.au/copyright,yes — © Commonwealth of Australia,clear,Commonwealth Coat of Arms excluded from CC BY 4.0 licence; Treasury (department) logo excluded; Third-party content excluded — permission of the third-party copyright holder may be required for reuse,FALSE,FALSE
Australia,The Treasury (Commonwealth of Australia),Treasury,2023 Token Mapping Consultation Paper,Consultation Paper,PDF,59,,2026-05-24,e6bb47e92e88e16c264009c8dbcc398dc9b326fe1055d4eba00e3a9cee09f48f,title:filename; type:header,Tier 1,CC BY 4.0,https://treasury.gov.au/copyright,yes — © Commonwealth of Australia,clear,Commonwealth Coat of Arms excluded from CC BY 4.0 licence; Treasury (department) logo excluded; Third-party content excluded — permission of the third-party copyright holder may be required for reuse,FALSE,FALSE
Australia,The Treasury (Commonwealth of Australia),Treasury,2025 Statement Australian Digital Asset Strategy,Treasury paper,PDF,6,,2026-05-24,c21dc333c8701ee7c947c712f83ccc3c29c966b62a54f7f58e828b958af53e2a,title:filename; type:body-default,Tier 1,CC BY 4.0,https://treasury.gov.au/copyright,yes — © Commonwealth of Australia,clear,Commonwealth Coat of Arms excluded from CC BY 4.0 licence; Treasury (department) logo excluded; Third-party content excluded — permission of the third-party copyright holder may be required for reuse,FALSE,FALSE
Australia,The Treasury (Commonwealth of Australia),Treasury,ASIC Submission to Treasury Crypto Secondary,Consultation Paper,PDF,59,,2026-05-24,9592c1d7ff6aeec48b4c153bc5bc22d54529ae1c2a098f6d32fa9cf1c5e59ebe,title:filename; type:header,Tier 1,CC BY 4.0,https://treasury.gov.au/copyright,yes — © Commonwealth of Australia,clear,Commonwealth Coat of Arms excluded from CC BY 4.0 licence; Treasury (department) logo excluded; Third-party content excluded — permission of the third-party copyright holder may be required for reuse,FALSE,FALSE
Australia,The Treasury (Commonwealth of Australia),Treasury,FOI 3215 Crypto Asset Secondary Service Providers,FOI Disclosure,PDF,63,,2026-05-24,d75262e404517e0cd055fd55f010deb0da7064c063452dd82d63f65cbfdbfcf4,title:filename; type:filename,Tier 1,CC BY 4.0,https://treasury.gov.au/copyright,yes — © Commonwealth of Australia,clear,Commonwealth Coat of Arms excluded from CC BY 4.0 licence; Treasury (department) logo excluded; Third-party content excluded — permission of the third-party copyright holder may be required for reuse,FALSE,FALSE
EU,European Banking Authority (EBA),EBA-MiCA,FinalReport RTS Complaints Handling,Regulatory Technical Standard,PDF,42,,2026-05-24,cb6ac24aa394fca074436e42f681cce2f93f7d8b9ef8e4f236f6b972da916c30,title:filename; type:header,Tier 2,EBA Legal Notice — Reproduction permitted with attribution,https://www.eba.europa.eu/legal-notice,yes_general,clear,"Commercial use not explicitly addressed — silence on commercial reuse means bulk/commercial redistribution may require permission; EBA name, abbreviation and logo are exclusive property and require prior permission for use (except when reproducing EBA materials that already contain the logo); Third-party copyrighted content embedded in EBA materials requires permission from the original copyright holder; Per-document exceptions exist: 'save where otherwise stated' — individual documents may carry different terms",TRUE,TRUE
EU,European Banking Authority (EBA),EBA-MiCA,FinalReport RTS HighlyLiquidInstruments Art38,Regulatory Technical Standard,PDF,57,,2026-05-24,4d3fc991ce52ddecc6e530839648562e55a10b1306f62cc2ef2df0eea675fa2c,title:filename; type:header,Tier 2,EBA Legal Notice — Reproduction permitted with attribution,https://www.eba.europa.eu/legal-notice,yes_general,clear,"Commercial use not explicitly addressed — silence on commercial reuse means bulk/commercial redistribution may require permission; EBA name, abbreviation and logo are exclusive property and require prior permission for use (except when reproducing EBA materials that already contain the logo); Third-party copyrighted content embedded in EBA materials requires permission from the original copyright holder; Per-document exceptions exist: 'save where otherwise stated' — individual documents may carry different terms",TRUE,TRUE
EU,European Banking Authority (EBA),EBA-MiCA,FinalReport RTS Liquidity Requirements Art36,Regulatory Technical Standard,PDF,59,,2026-05-24,1c74303a6b707584f59919d1cce19b13a02d550f5f11f4514538eb5a4a890e0b,title:filename; type:header,Tier 2,EBA Legal Notice — Reproduction permitted with attribution,https://www.eba.europa.eu/legal-notice,yes_general,clear,"Commercial use not explicitly addressed — silence on commercial reuse means bulk/commercial redistribution may require permission; EBA name, abbreviation and logo are exclusive property and require prior permission for use (except when reproducing EBA materials that already contain the logo); Third-party copyrighted content embedded in EBA materials requires permission from the original copyright holder; Per-document exceptions exist: 'save where otherwise stated' — individual documents may carry different terms",TRUE,TRUE
EU,European Banking Authority (EBA),EBA-MiCA,FinalReport RTS OwnFunds Procedure Art45,Regulatory Technical Standard,PDF,18,,2026-05-24,d0803c8415cac27af16db1cd60dec8baf6e91e1ae0969473609c33bac20ddcaa,title:filename; type:header,Tier 2,EBA Legal Notice — Reproduction permitted with attribution,https://www.eba.europa.eu/legal-notice,yes_general,clear,"Commercial use not explicitly addressed — silence on commercial reuse means bulk/commercial redistribution may require permission; EBA name, abbreviation and logo are exclusive property and require prior permission for use (except when reproducing EBA materials that already contain the logo); Third-party copyrighted content embedded in EBA materials requires permission from the original copyright holder; Per-document exceptions exist: 'save where otherwise stated' — individual documents may carry different terms",TRUE,TRUE
